Future Close (AAPL),Year,Month,Day,Open (AAPL),High (AAPL),Low (AAPL),Close (AAPL),Volume (AAPL),Open  (VGT),High (VGT),Low (VGT),Close (VGT),Volume (VGT),Open (IYW),High (IYW),Low (IYW),Close (IYW),Volume (IYW),Open (SPY),High (SPY),Low (SPY),Close (SPY),Volume (SPY),Open (AMZN),High (AMZN),Low (AMZN),Close (AMZN),Volume (AMZN),Open (MSFT),High (MSFT),Low (MSFT),Close (MSFT),Volume (MSFT),Open (GOOGL),High (GOOGL),Low (GOOGL),Close (GOOGL),Volume (GOOGL),Open (ADI),High (ADI),Low (ADI),Close (ADI),Volume (ADI),Open (QCOM),High (QCOM),Low (QCOM),Close (QCOM),Volume (TXN),Open (TXN),High (TXN),Low (TXN),Close (TXN),Volume (TXN)
69.724,2012,2,29,69.318,70.129,68.602,69.466,265334683,69.724,67.49,66.991,67.321,199523,69.944,70.207,69.664,70.076,303979,122.14,122.72,121.78,122.5,162911655,183.89,184,179.01,179.69,5301548,27.47,27.565,27.226,27.338,68867013,309.08,312.8,307.75,309.12,6273674,33.824,33.885,33.357,33.399,3472831,53.983,54.251,53.41,53.567,15679815,28.983,28.983,28.601,28.652,8227758
69.818,2012,3,1,70.179,70.204,68.994,69.724,190434717,69.818,67.452,66.867,67.075,167778,69.895,70.278,69.716,69.886,216613,122.43,122.58,121.84,122.14,135600746,179.93,180.49,176.58,180.04,4937075,27.496,27.9,27.438,27.817,89786870,311.13,312.85,309.08,311.2,4475420,33.496,33.616,33.087,33.351,3161921,53.674,54.181,53.546,53.943,11544688,28.776,28.835,28.357,28.502,7717039
68.277,2012,3,2,69.723,70.024,69.477,69.818,120139889,68.277,67.14,66.103,66.386,381386,69.879,69.879,68.817,69.109,215028,121.94,122.04,121.22,121.63,158150643,179.35,181.84,178.92,179.3,3657711,27.834,27.946,27.567,27.636,54925903,310.8,312,310.16,310.62,3146428,33.216,33.455,32.878,32.94,2739709,54.002,54.05,53.554,53.784,7794674,28.466,28.655,28.166,28.201,5495255
67.905,2012,3,5,69.852,70.111,67.362,68.277,225402056,67.905,65.735,65.225,65.527,403681,68.336,68.466,67.932,68.365,211699,120.39,120.46,119.48,119.83,227132149,179,181.82,178.18,180.26,4683857,27.576,27.609,27.239,27.394,52488367,310.2,311.24,305.69,307.12,3186500,32.845,32.913,32.106,32.339,3138283,53.674,53.689,52.993,53.511,10728366,28.13,28.166,27.599,27.66,9148504
67.962,2012,3,6,67.1,68.345,66.106,67.905,225692077,67.962,66.236,65.848,66.112,150593,68.683,69.078,68.627,68.9,171460,120.13,120.89,120.01,120.7,63764341,178.68,183.5,178.04,181.09,5612185,27.144,27.548,27.126,27.185,60291352,304.04,304.4,296.92,302.48,6348632,31.967,32.648,31.951,32.441,4209668,53.22,53.803,52.493,53.037,16480560,27.386,27.65,27.203,27.599,10276547
69.408,2012,3,7,68.708,68.871,67.017,67.962,182629048,69.408,67.056,66.366,66.896,197222,69.37,69.811,69.144,69.651,92497,121.4,122.15,121.18,121.88,131328665,182.65,185.5,182.4,183.77,3761317,27.274,27.496,27.162,27.43,26698933,304.63,305.6,302.93,303.4,1712510,32.559,32.87,32.519,32.803,2276893,53.34,54.234,52.983,54.036,9730131,27.616,28.147,27.546,28.055,8910442
69.817,2012,3,8,68.507,69.536,68.145,69.408,143803822,69.817,67.388,66.896,67.244,230640,69.803,70.113,69.793,69.961,81169,122.14,122.67,121.97,122.38,138097756,184.17,188.38,183.8,187.64,4222585,27.582,27.746,27.481,27.576,42660869,305,305.75,303.18,303.57,2690856,32.958,33.189,32.794,33.127,2180122,54.243,54.83,54.163,54.554,12264365,28.311,28.338,27.976,28.011,8369105
70.69,2012,3,9,69.72,70.145,69.552,69.817,116715832,70.69,67.379,66.952,67.303,158276,69.992,70.115,69.738,70.058,93787,122.37,122.53,121.93,122.39,116934425,186.79,187.2,183.44,184.32,4510556,27.653,27.703,27.496,27.557,40198527,303.9,305.95,300,300.12,5341022,33.127,33.496,33.095,33.394,3106638,54.785,55.38,54.648,55.08,14199311,27.599,27.918,27.514,27.728,14396178
72.75,2012,3,12,70.306,70.69,70.049,70.69,113583532,72.75,68.659,67.632,68.659,252097,70.49,71.532,70.471,71.532,198878,123.02,124.62,122.81,124.57,206978749,184.32,185.4,182.2,183.39,2588002,27.548,27.738,27.411,27.6,39558150,300,303.5,299.63,302.58,3338752,33.36,33.523,33.102,33.181,1728745,55.12,55.301,54.672,55.01,8828613,27.804,27.874,27.409,27.418,8205855
75.502,2012,3,13,71.4,72.761,71.169,72.75,192666483,75.502,69.218,68.472,68.952,397339,71.566,72.217,71.371,71.915,338795,124.6,124.91,124.07,124.44,163211950,183.99,184.87,180.77,184.59,4404299,27.773,28.159,27.694,28.142,56825739,304.38,308.92,302.77,308.89,4494708,33.308,33.859,33.256,33.85,2378077,55.275,55.904,55.267,55.871,13822044,27.554,27.753,27.444,27.745,12018306
74.987,2012,3,14,74.022,76.162,73.687,75.502,395690066,74.987,69.387,68.906,69.2,212762,72.217,72.347,71.841,72.198,192837,124.62,125.2,124.31,125.15,185648021,183.75,184.32,181.14,182.26,3699734,28.005,28.322,27.987,28.232,48741652,307.5,311.39,306.73,308,5873714,33.806,34.311,33.488,33.532,3349587,55.839,56.483,55.744,56.095,17558658,27.677,28.048,27.426,27.504,10076188
74.989,2012,3,15,76.792,76.838,74.092,74.987,323412488,74.989,69.444,69.029,69.208,175805,72.31,72.338,71.934,72.112,106559,125.39,125.49,125.06,125.33,171153000,182.02,184.43,180.3,184.43,4160618,28.247,28.376,28.065,28.298,56964045,308.27,311.75,307.42,310.56,4870680,33.643,34.236,33.513,34.167,2635374,56.24,56.422,55.896,56.182,11630858,27.581,28.201,27.532,28.166,9808805
76.977,2012,3,16,74.876,75.454,74.019,74.989,230214534,76.977,69.887,69.086,69.699,252363,72.301,72.834,72.027,72.684,342115,125.25,126.22,125.15,125.83,140254128,183.26,185.68,182.35,185.05,4934824,28.351,28.384,27.996,28.084,76182694,310.44,312.96,310.02,312.52,6100914,34.289,34.319,34.038,34.089,2648302,56.172,56.536,56.069,56.354,20646578,28.166,28.613,28.088,28.372,13925744
77.601,2012,3,19,76.627,77.064,75.436,76.977,251339192,77.601,69.66,69.019,69.577,183927,72.275,72.731,71.99,72.657,317772,125.11,125.62,124.72,125.47,136267427,183.45,186.68,183,185.52,3904019,28.013,28.093,27.694,27.738,52002928,311.56,318.64,310.62,316.99,4345942,33.987,34.708,33.868,34.597,3894937,56.725,57.725,56.466,57.507,16962024,28.357,29.154,28.321,29.076,12435008
77.159,2012,3,20,76.765,77.721,74.532,77.601,227754910,77.159,69.934,69.501,69.567,285728,72.721,73.041,72.525,72.649,163237,125.52,125.66,124.99,125.24,137004878,184.81,194.41,182.88,192.33,9167308,27.671,27.694,27.34,27.557,48252989,315.46,318.03,313.64,316.74,3081556,34.311,34.409,34.006,34.391,3421998,57.215,57.568,57.146,57.507,13233077,28.913,28.965,28.58,28.853,9284620
76.753,2012,3,21,77.187,78.073,77.017,77.159,179612258,76.753,69.501,69.066,69.36,360998,72.179,72.583,72.064,72.355,193508,124.34,124.64,123.96,124.36,151365226,192.5,194.28,191.26,191.73,3927684,27.557,27.694,27.411,27.49,44037568,317.3,323.7,316.26,319.99,4939274,34.365,34.597,34.347,34.467,2575828,57.594,57.637,56.775,57.233,13465127,28.835,29.007,28.552,28.88,9601415
76.334,2012,3,22,76.553,77.412,76.264,76.753,174059708,76.334,69.52,68.952,69.434,183149,72.384,72.479,71.98,72.401,59696,124.46,124.88,123.77,124.73,134914417,190.54,194.06,190.26,192.4,3740279,27.402,27.644,27.386,27.567,36856564,318.91,324.4,315.5,323.02,4820640,34.152,34.492,34.071,34.192,2598545,56.992,57.215,56.82,57.111,8881914,28.613,28.794,28.502,28.726,6443735
77.731,2012,3,23,76.898,77.067,76.12,76.334,120050525,77.731,70.596,69.831,70.596,265203,72.845,73.578,72.769,73.578,125787,125.66,126.5,125.61,126.5,134283256,191.89,196.2,191.8,195.04,5984094,27.653,27.661,27.324,27.576,41689629,323.3,324.25,320.45,321.3,3880670,34.192,34.347,34.063,34.28,1814373,57.283,57.499,56.594,57.449,11348399,28.794,28.835,28.364,28.655,7378485
78.692,2012,3,26,76.81,77.753,76.23,77.731,166049661,78.692,70.888,70.538,70.556,426964,73.606,73.974,73.606,73.625,242274,126.6,126.68,126.04,126.12,134003737,196.27,202.97,195.5,202.87,7619046,27.738,28.093,27.694,28.075,42666015,322.98,324.74,319.77,324.67,3639244,34.52,34.726,34.425,34.726,1528499,58,59.196,57.983,59.093,19855134,28.784,29.213,28.742,29.204,6648308
79.095,2012,3,27,77.628,78.922,77.613,78.692,169120783,79.095,70.896,69.943,70.332,302154,73.673,74.021,73.015,73.456,755483,126.06,126.26,124.72,125.48,166263538,203.8,209.85,202.88,205.44,9598624,28.126,28.169,27.91,28.013,42109284,323.52,326.75,322.4,323.51,4017608,34.717,34.862,34.63,34.674,1951327,59.093,59.335,58.879,59.006,11711353,29.23,29.422,29.101,29.101,6373262
78.099,2012,3,28,79.191,79.584,78.157,79.095,182651334,78.099,70.303,69.642,70.198,168290,73.081,73.428,72.759,73.325,479717,124.71,125.5,124.25,125.26,184607253,206.14,207,200.31,201.16,6246002,28.022,28.169,27.6,27.729,47997913,326.06,329.3,325.54,327.88,5077616,34.63,34.802,34.227,34.451,2820657,58.739,59.171,58.017,58.688,11634003,28.998,29.066,28.406,28.639,7576297
76.779,2012,3,29,78.476,78.957,77.764,78.099,169337333,76.779,70.556,69.699,70.001,159743,73.632,73.641,72.752,73.114,171275,125.9,126,125.11,125.79,151632712,201.28,205.31,200.63,204.61,5711125,27.567,27.729,27.402,27.671,42996461,326.72,328.3,322.15,324.2,3848430,34.244,34.425,34.063,34.355,2744739,58.483,58.577,57.983,58.523,9781170,28.493,28.655,28.347,28.519,8389382
79.225,2012,3,30,77.961,78.189,76.574,76.779,203713476,79.225,70.793,69.726,70.717,246388,72.968,73.955,72.835,73.869,378133,125.65,127.03,125.39,126.69,169794936,205.02,206.85,201.87,202.51,4438924,27.883,27.919,27.6,27.791,36856588,325.88,326.74,320.5,320.62,4621490,34.552,34.829,34.315,34.69,2475646,58.802,58.824,58.378,58.636,9422410,28.63,29.129,28.58,28.88,9060563
80.591,2012,4,2,77.066,79.242,76.886,79.225,166688516,80.591,70.982,70.198,70.586,256883,74.011,74.207,73.353,73.767,255981,126.52,126.73,125.46,126.2,174372330,198.02,199.9,197,198.05,6430261,27.754,27.964,27.522,27.817,41617309,320.38,323.75,317.42,323.46,4568276,34.683,34.743,34.201,34.263,2823790,58.802,59.299,58.154,58.861,12118223,28.474,28.707,28.311,28.58,8624205
79.952,2012,4,3,80.333,80.962,79.72,80.591,232462865,79.952,69.953,69.095,69.557,265632,73.127,73.137,72.247,72.658,167371,125.25,125.37,124.48,124.93,164392093,198.5,202.39,197.5,199.66,5001070,27.686,27.729,27.274,27.513,49625594,322.7,323.98,319.32,321.31,4089714,34.183,34.347,33.464,33.559,4220323,58.938,59.249,58.353,58.697,12550106,28.524,28.524,27.953,28.014,9164851
81.099,2012,4,4,79.957,80.151,79.015,79.952,159628517,81.099,69.812,69.218,69.726,130631,72.459,72.988,72.401,72.893,129614,124.52,125.24,124.41,124.89,87248010,196.95,197.68,192.36,193.99,5457982,27.27,27.298,26.749,26.889,57403409,319.23,319.5,315.55,317.58,3256344,33.299,33.308,32.87,33.224,3026151,58.017,58.335,57.584,58.06,12650399,27.764,27.773,27.409,27.633,11933735
81.477,2012,4,5,80.292,81.275,79.832,81.099,141675996,81.477,69.547,68.699,69.254,140658,72,72.723,71.87,72.384,213330,123.29,123.99,123.13,123.47,102642979,193.55,196.03,193.55,194.77,2455059,26.836,27.244,26.749,27.149,59345191,316.12,318.21,314.29,316.16,4638824,33.042,33.327,32.991,33.299,1150311,57.992,58.241,57.783,57.887,18571401,27.574,28.059,27.495,27.886,4903515
80.48,2012,4,9,80.185,81.941,80.075,81.477,152048347,80.48,69.539,68.047,68.207,229751,72.41,72.759,71.202,71.322,224644,123.23,123.58,121.28,121.39,263280359,192.02,194.2,190.5,191.87,2787440,26.895,27.048,26.678,26.792,31286585,314.24,317.67,312.64,315.42,3881698,32.878,32.887,32.528,32.665,2404997,56.966,57.584,56.501,57.292,9891830,27.453,27.745,27.376,27.616,5323061
80.193,2012,4,10,81.952,82.472,80.167,80.48,247839768,80.193,68.943,68.443,68.576,223677,71.98,72.14,71.55,71.679,136051,122.65,122.85,122.17,122.41,171799133,192.75,193.52,186.57,186.98,4455291,26.755,26.868,26.102,26.248,62845340,316.76,317.25,312.27,313.43,4969756,32.587,32.829,32.217,32.295,2350719,57.449,57.809,56.922,57.051,20086136,27.514,27.822,27.169,27.23,13368302
79.753,2012,4,11,81.473,81.559,79.827,80.193,194150180,79.753,69.652,68.706,69.547,230459,71.804,72.741,71.804,72.667,179024,122.5,124.1,122.42,124,172029148,189.63,191.97,186.79,187.97,4338008,26.24,26.299,26.04,26.137,49933990,316.98,318,315.65,317.98,4398678,32.604,32.878,32.519,32.578,2149042,57.653,58.154,56.948,57.051,13727311,27.435,27.65,27.418,27.486,6856548
77.507,2012,4,12,80.038,80.85,79.463,79.753,171199452,77.507,69.377,68.472,68.492,179986,72.439,72.449,71.409,71.409,116961,123.71,124.03,122.41,122.51,189428737,188.06,192.26,185.61,190.69,4027825,26.257,26.739,26.204,26.687,44465840,321.18,326.57,320.13,325.5,11478316,32.691,33.47,32.519,33.345,2906988,57.31,59.077,57.137,58.869,18240746,27.504,27.976,27.418,27.933,6835260
74.292,2012,4,13,79.926,80.001,77.287,77.507,239666018,74.292,68.943,67.547,67.81,624216,71.86,71.906,70.45,70.618,205342,123.13,123.3,122.01,122.44,165457246,189.9,189.94,186.26,188.46,3432003,26.61,26.842,26.463,26.541,46143295,323.77,324.5,311.77,312.3,16322624,33.275,33.385,32.665,32.665,2175646,58.586,58.697,57.371,57.439,18276620,27.849,28.187,27.651,27.651,10413431
78.08,2012,4,16,78.125,78.153,74.051,74.292,292895119,78.08,69.454,68.057,69.293,166281,70.929,72.43,70.911,72.284,102328,123.13,124.5,123,124.25,165451214,189.01,189.47,183.65,185.5,4044271,26.696,26.868,26.508,26.774,44257443,311.74,311.9,300.83,303.04,11384722,32.821,33.078,32.502,32.568,2135612,58.017,58.154,56.457,57.078,18791520,27.985,28.063,27.322,27.66,8005332
77.905,2012,4,17,74.139,78.116,73.238,78.08,285907107,77.905,69.122,68.546,68.785,111120,71.879,72.121,71.504,71.726,155221,123.7,124.25,123.62,123.83,138579366,187.21,190.04,186.87,188.39,2829185,26.941,27.226,26.879,27.089,39888596,304.28,308.85,303.5,304.79,6048028,32.813,33.279,32.723,33.184,2932593,57.523,58.484,57.236,57.919,16258019,27.773,28.214,27.773,28.17,7337638
75.23,2012,4,18,78.593,79.432,77.183,77.905,265988323,75.23,69.228,67.576,67.992,156881,71.313,72.018,70.224,70.637,193919,123.85,124.31,122.45,123.02,222324262,188.82,193.45,188.74,191.07,4001845,26.946,26.972,26.739,26.825,47077369,304.02,306.4,301.4,303.73,5340760,32.861,33.078,32.691,32.966,2177676,58.11,58.154,57.328,57.716,25400582,28.05,28.264,27.797,28.117,6599676
73.377,2012,4,19,76.865,77.443,74.855,75.23,232616632,73.377,68.51,67.518,67.557,178286,70.976,71.164,70.103,70.17,83968,123.57,124.04,123.16,123.23,160067986,192.93,194.55,189.75,191.1,4002787,26.816,27.292,26.654,26.712,63507600,302.85,308.13,299.5,299.65,6589704,32.975,33.36,32.648,32.87,3347492,54.681,55.871,53.642,53.898,48389841,28.214,28.462,27.815,28.05,10385904
73.214,2012,4,20,75.734,76.148,73.048,73.377,287419933,73.214,67.16,66.292,66.961,564759,69.491,69.698,68.9,69.624,618750,121.98,122.32,121.42,122.21,192316158,192.34,193.48,189.8,189.98,3243595,27.694,28.332,27.609,27.929,123103994,302.12,304.42,297.92,298.03,6116722,32.966,33.015,32.414,32.468,4227406,54.141,54.545,53.605,53.633,26734975,28.307,28.393,27.773,27.903,69612037
71.75,2012,4,23,73.071,73.849,71.281,73.214,269440442,71.75,67.085,66.246,66.537,418552,69.481,69.681,68.814,69.135,203019,122.32,122.96,122.22,122.65,153814713,188.99,188.99,185.51,188.24,3481256,27.834,27.996,27.592,27.671,75088537,296.45,299.23,295.1,298.8,4395466,32.15,32.166,31.727,31.959,3148786,53.26,53.452,52.863,53.037,16423072,27.669,27.721,27.331,27.401,15279398
78.116,2012,4,24,72.051,72.7,71.074,71.75,298806670,78.116,68.606,68.076,68.556,129566,70.919,71.389,70.874,71.286,321259,123.87,124.4,123.75,124.35,168166774,188.68,190.7,186.51,190.33,3378578,27.746,28.013,27.42,27.496,47400724,299.12,303.32,298.66,300.64,3858574,32.192,32.441,32.012,32.166,3374495,52.983,53.812,52.778,53.294,18519329,28.108,28.143,26.805,26.945,22023731
77.823,2012,4,25,78.841,79.14,77.606,78.116,252408247,77.823,69.303,68.51,69.076,204360,71.399,71.99,71.341,71.804,255280,124.09,125.35,124.02,125.2,152089942,191.67,194.8,191.6,194.42,3956735,27.496,27.841,27.455,27.738,72548414,302,305.68,301.44,304.86,3642084,32.544,32.587,32.081,32.485,2918542,54.304,54.717,53.985,54.501,19384960,27.064,27.477,26.952,27.469,12539018
77.22,2012,4,26,78.666,78.718,77.111,77.823,149379716,77.22,69.405,68.785,69.208,204738,71.824,72,71.409,71.795,111790,125.59,125.77,124.87,125.42,138738452,193.57,196.36,193.02,195.99,10165271,27.671,27.763,27.496,27.661,46795691,305.46,309,304.85,307.74,4186248,32.441,33.118,32.441,32.958,1923269,54.554,55.13,54.362,55.062,13256928,27.314,27.642,27.314,27.6,10905236
74.783,2012,4,27,77.487,77.628,76.901,77.22,113431674,74.783,69.122,68.502,68.606,188768,71.611,71.669,71.047,71.141,324054,125.15,125.25,124.6,124.94,128786173,224.83,228.69,220.22,226.85,22116989,27.67,27.754,27.461,27.546,48083639,307.51,308.37,305.3,307.49,3272798,33.095,33.583,32.921,33.464,2854597,55.458,55.561,55.07,55.293,8504162,27.642,27.832,27.514,27.79,12090257
74.55,2012,4,30,76.555,76.633,74.662,74.783,141045190,74.55,69.547,68.415,68.785,150670,71.069,72.121,70.938,71.351,277170,124.86,126.54,124.71,125.74,155370858,223.95,233.84,223.05,231.9,9761255,27.548,27.661,27.496,27.576,41443197,306.5,308.04,300.3,302.42,5330300,33.409,33.52,33.304,33.467,2523957,55.12,55.252,54.622,54.991,9948905,27.661,27.721,27.514,27.592,9996745
75.042,2012,5,1,74.904,76.422,74.434,74.55,170331260,75.042,68.915,68.198,68.886,291815,70.976,71.504,70.825,71.466,111592,124.99,125.48,124.58,125.36,135514321,229.4,232.97,228.4,230.04,6755059,27.608,27.851,27.521,27.575,50883439,301.9,305.8,300.1,302.21,4004848,33.615,33.755,33.364,33.52,1718646,54.986,55.679,54.615,54.833,12486419,27.331,27.685,27.322,27.514,9521355
74.508,2012,5,2,74.306,75.225,74.13,75.042,119895853,74.508,69.056,67.867,68.029,244336,71.566,71.726,70.627,70.787,84864,125.37,125.47,124.17,124.4,160872042,227.82,231.44,227.4,230.25,4593424,27.438,27.496,27.256,27.394,43399461,300.6,304.06,300.3,303.63,3222868,33.318,33.559,33.189,33.479,2170654,54.457,55.396,54.07,55.347,12041640,27.34,27.773,27.305,27.721,10559444
72.385,2012,5,3,75.622,75.736,74.314,74.508,111532735,72.385,67.567,66.575,66.595,334236,70.234,70.234,69.144,69.19,140627,123.74,124.44,122.33,122.41,217025229,229.74,232.53,228.03,229.45,4057390,27.461,27.479,27.226,27.354,36570356,304.81,307.42,304.48,305.51,3736374,33.279,33.583,32.732,32.804,2539788,55.549,55.756,54.673,54.754,9350426,27.755,27.815,27.099,27.117,13312397
72.931,2012,5,4,73.901,74.065,72.376,72.385,148216462,72.931,66.67,66.055,66.339,288260,68.636,69.284,68.617,68.972,142169,121.95,122.87,121.9,122.48,142949527,227.8,229.72,223.74,223.99,4586463,27.097,27.19,26.638,26.689,67246249,302.96,303.94,298.4,298.48,4414720,32.632,32.732,32.106,32.2,2065936,54.312,54.336,52.882,53.34,16320450,26.788,26.864,26.329,26.425,13438472
72.761,2012,5,7,71.907,73.349,71.873,72.931,129219230,72.761,66.188,65.017,66.045,317247,68.56,68.806,67.593,68.627,570717,121.74,122.19,120.53,121.99,238780687,222.36,226.87,222.29,225.16,3313252,26.447,26.583,26.334,26.403,56467415,297.5,305.29,297.5,303.77,4094694,32.225,32.339,31.945,32.15,1476248,52.794,53.681,52.769,53.347,10376390,26.329,26.717,26.329,26.443,9681703
72.89,2012,5,8,72.942,73.189,71.553,72.761,139977993,72.89,66.31,65,66.017,183430,67.874,68.992,67.584,68.664,122029,120.7,122.04,120.15,121.27,247055662,223.15,225.39,218.2,223.9,4522739,26.256,26.514,25.987,26.274,55267419,302.76,308.45,300.35,306.4,5354824,31.874,32.261,31.505,32.157,2266608,53.182,54.115,52.435,53.994,17017296,26.225,26.528,25.865,26.461,12015315
73.06,2012,5,9,72.187,73.504,71.824,72.89,134016919,73.06,66.236,65.31,65.5,208570,68.882,68.882,67.761,67.932,216945,122.11,122.26,121.24,121.5,168402652,220.59,225.78,220.16,222.98,3713131,26.005,26.558,25.926,26.5,58398962,303.41,308.19,300.9,304.58,4658692,31.442,32.005,31.165,31.847,4324221,53.37,54.189,53.256,53.42,14263586,26.182,26.546,25.897,26.434,14276628
72.572,2012,5,10,73.582,73.749,72.796,73.06,95030992,72.572,66.103,65.112,65.453,114616,67.689,68.673,67.689,67.988,79220,120.76,122.28,120.7,121.14,171284491,223.91,229.08,221.95,226.69,4648258,26.584,26.723,26.229,26.481,50787160,306.48,308.1,305.12,306.83,3108042,32.092,32.092,31.383,31.884,3655406,53.922,54.106,53.601,53.827,9639048,26.51,26.666,26.206,26.589,11219991
71.486,2012,5,11,72.355,73.567,72.273,72.572,111140951,71.486,65.339,64.745,64.821,176674,67.36,67.837,67.264,67.292,515622,119.98,121.14,119.6,119.79,183272168,225.95,230.68,225.73,227.68,4193941,26.437,27.166,26.437,26.845,51687500,305.18,307.27,302.38,302.62,4315456,31.799,32.387,31.67,32.058,1455692,53.456,54.329,53.048,53.298,10800888,26.563,27.029,26.485,26.554,8340177
70.84,2012,5,14,72.045,72.677,71.407,71.486,99661109,70.84,65.527,64.537,64.621,229527,67.499,68.046,66.974,67.105,306324,119.7,120.43,118.95,119.12,232330904,225.6,227.29,222.51,222.93,3187212,26.552,26.741,26.395,26.429,47035679,300.39,304.25,300.29,302,4001384,31.772,32.036,31.566,31.937,1442094,52.7,53.529,52.529,52.951,8768080,26.322,26.606,26.151,26.461,6766387
69.932,2012,5,15,71.901,72.126,70.658,70.84,132751937,69.932,65.017,63.981,64.074,212998,67.312,67.48,66.361,66.457,271237,119.63,120.2,118.64,118.67,231823927,226.5,230.61,223,224.39,5714638,26.567,26.706,26.144,26.193,71302725,302.68,307.5,301.88,305.56,4204078,31.937,32.081,31.411,31.684,2405035,53.029,53.848,52.787,52.933,12279415,26.468,26.649,26.105,26.166,6072788
67.888,2012,5,16,70.952,71.316,69.288,69.932,157929227,67.888,64.216,62.905,62.905,266963,66.467,66.57,65.282,65.282,295635,118.7,118.84,116.84,116.91,186596709,225,228,222.5,224.06,5408780,26.282,26.291,25.786,25.926,69275966,308.94,315.05,307.97,314.46,9833706,31.855,31.883,31.118,31.215,3963497,53.125,53.356,50.89,50.925,24428392,26.215,26.4,25.857,25.881,7953921
67.922,2012,5,17,69.835,70.114,67.888,67.888,171977014,67.922,63.301,61.339,62.045,264051,65.574,65.714,64.314,64.445,182143,117.36,117.56,115.72,115.9,357739482,225.05,226,218.09,218.36,3857326,26.005,26.193,25.762,25.771,44130596,316.9,318.88,310.62,311.52,5432556,31.352,31.352,30.622,30.637,2534782,51.116,51.142,48.719,49.247,22799770,25.93,25.986,25.293,25.353,7292883
