Future Close (AAPL),Year,Month,Day,Open (AAPL),High (AAPL),Low (AAPL),Close (AAPL),Volume (AAPL)
107.98,2015,08,19,111.3,111.7,109.93,110.25,50369291
101.4,2015,08,20,109.37,109.62,107.01,107.98,71456351
98.855,2015,08,21,105.87,107.27,101.28,101.4,133808438
99.452,2015,08,24,90.948,104.32,88.196,98.855,169159067
105.15,2015,08,25,106.51,106.51,99.213,99.452,108070357
108.25,2015,08,26,102.64,105.34,100.7,105.15,100948881
108.6,2015,08,27,107.59,108.55,105.47,108.25,88265831
108.09,2015,08,28,107.54,108.62,106.93,108.6,55457595
103.26,2015,08,31,107.4,109.79,107.37,108.09,58654593
107.7,2015,09,01,105.6,107.25,102.91,103.26,80160471
105.81,2015,09,02,105.68,107.7,104.6,107.7,64558315
104.74,2015,09,03,107.84,108.11,105.49,105.81,55530094
107.67,2015,09,04,104.47,105.89,104.03,104.74,52152843
105.6,2015,09,08,107.03,107.91,105.76,107.67,57209226
107.92,2015,09,09,109.07,109.32,105.23,105.6,88677659
109.49,2015,09,10,105.72,108.59,105.35,107.92,65588130
110.54,2015,09,11,107.16,109.49,107.13,109.49,52068455
111.47,2015,09,14,111.76,112.06,110.11,110.54,60880851
111.59,2015,09,15,111.15,111.71,109.69,111.47,45210576
109.22,2015,09,16,111.44,111.72,110.66,111.59,38776840
108.76,2015,09,17,110.88,111.67,109.03,109.22,66878079
110.44,2015,09,18,107.57,109.57,107.24,108.76,77489421
108.71,2015,09,21,108.98,110.59,108.97,110.44,52388174
109.59,2015,09,22,108.69,109.46,107.87,108.71,52517731
110.24,2015,09,23,108.94,109.97,108.61,109.59,37299049
109.96,2015,09,24,108.56,110.72,107.73,110.24,52307402
107.8,2015,09,25,111.62,111.86,109.32,109.96,58573958
104.55,2015,09,28,109.15,109.83,107.8,107.8,54334671
105.74,2015,09,29,108.16,108.82,103.4,104.55,76529838
105.04,2015,09,30,105.62,106.93,104.25,105.74,69340249
105.82,2015,10,01,104.56,105.08,102.86,105.04,66686622
106.2,2015,10,02,103.55,106.41,103.1,105.82,60522325
106.71,2015,10,05,105.33,106.77,104.56,106.2,54302250
106.2,2015,10,06,106.06,107.11,105.22,106.71,50964296
104.96,2015,10,07,107.11,107.14,104.87,106.2,48782741
107.49,2015,10,08,105.64,105.64,103.74,104.96,64652927
106.99,2015,10,09,105.45,107.64,104.95,107.49,55008109
107.16,2015,10,12,108.06,108.08,106.84,106.99,31773458
105.66,2015,10,13,106.24,107.81,106.11,107.16,34474745
107.23,2015,10,14,106.69,106.91,105.02,105.66,46380294
106.44,2015,10,15,106.35,107.47,105.93,107.23,39298405
107.1,2015,10,16,107.15,107.37,105.97,106.44,40924861
109.08,2015,10,19,106.22,107.12,105.56,107.1,31042788
109.07,2015,10,20,106.74,109.45,106.24,109.08,51079941
110.72,2015,10,21,109.3,110.8,109.01,109.07,44152631
114.16,2015,10,22,109.6,110.72,109.39,110.72,43450707
110.51,2015,10,23,111.87,114.3,111.51,114.16,61927636
109.81,2015,10,26,113.19,113.24,110.17,110.51,69194942
114.34,2015,10,27,110.62,111.72,109.29,109.81,72898797
115.54,2015,10,28,112.1,114.37,111.26,114.34,89241471
114.56,2015,10,29,113.79,115.7,113.37,115.54,53436940
116.16,2015,10,30,115.97,116.2,114.51,114.56,51494522
117.51,2015,11,02,114.92,116.34,114.67,116.16,33585292
116.95,2015,11,03,115.8,118.38,115.71,117.51,47482394
116.42,2015,11,04,118.04,118.69,116.59,116.95,46788462
116.56,2015,11,05,117.32,118.12,115.7,116.42,41082805
116.07,2015,11,06,116.6,117.28,116.12,116.56,34320534
112.43,2015,11,09,116.46,117.28,115.57,116.07,35181795
111.79,2015,11,10,112.56,113.67,111.74,112.43,61415434
111.41,2015,11,11,112.04,113.03,110.92,111.79,46967285
108.15,2015,11,12,111.93,112.48,111.34,111.41,33783843
109.92,2015,11,13,110.91,111.26,108.08,108.15,47584787
109.46,2015,11,16,107.23,109.98,106.87,109.92,39580968
112.91,2015,11,17,110.63,110.76,109.11,109.46,28685340
114.36,2015,11,18,111.45,113.1,111.19,112.91,48480343
114.86,2015,11,19,113.25,115.29,112.42,114.36,44970842
113.35,2015,11,20,114.77,115.45,114.42,114.86,35613492
114.45,2015,11,23,114.83,115.27,112.95,113.35,33739180
113.63,2015,11,24,112.95,114.91,112.77,114.45,44451376
113.41,2015,11,25,114.78,114.79,113.52,113.63,22215769
113.9,2015,11,27,113.89,114.01,113.21,113.41,13551137
112.95,2015,11,30,113.59,114.97,113.35,113.9,40696103
111.95,2015,12,01,114.33,114.38,112.52,112.95,36200728
110.91,2015,12,02,112.7,113.71,111.76,111.95,34660013
114.6,2015,12,03,112.21,112.45,109.96,110.91,43169645
113.88,2015,12,04,111,114.81,110.82,114.6,60012168
113.83,2015,12,07,114.55,115.4,113.41,113.88,33325471
111.31,2015,12,08,113.13,114.19,112.52,113.83,35636755
111.84,2015,12,09,113.25,113.29,110.79,111.31,48154922
108.97,2015,12,10,111.72,112.6,111.2,111.84,30342878
108.29,2015,12,11,110.9,111.1,108.64,108.97,48700025
106.37,2015,12,14,107.99,108.47,105.71,108.29,67497102
107.19,2015,12,15,107.78,108.59,106.24,106.37,55386059
104.91,2015,12,16,106.94,107.83,104.74,107.19,58414146
102.09,2015,12,17,107.85,108.06,104.91,104.91,46504966
103.33,2015,12,18,104.84,105.44,101.87,102.09,100184873
103.23,2015,12,21,103.28,103.37,101.63,103.33,49431782
104.56,2015,12,22,103.4,103.72,102.49,103.23,34053824
104.01,2015,12,23,103.27,104.78,103.2,104.56,33920744
102.83,2015,12,24,104.93,104.93,103.93,104.01,14122706
104.68,2015,12,28,103.59,103.69,102.22,102.83,27737339
103.32,2015,12,29,102.97,105.35,102.87,104.68,32127908
101.35,2015,12,30,104.53,104.64,103.18,103.32,23107102
101.44,2015,12,31,103.02,103.04,100.91,101.35,40331735
98.885,2016,01,04,98.786,101.46,98.211,101.44,65260163
96.949,2016,01,05,101.81,101.91,98.597,98.885,54763789
92.857,2016,01,06,96.816,98.558,96.149,96.949,69848688
93.349,2016,01,07,95.003,96.4,92.839,92.857,79584675
94.86,2016,01,08,94.879,95.417,93.157,93.349,72263364
96.238,2016,01,11,95.283,95.369,93.715,94.86,51663692
93.762,2016,01,12,96.806,96.94,95.159,96.238,48788856
95.814,2016,01,13,96.584,97.417,93.675,93.762,63633079
93.512,2016,01,14,94.31,96.74,92.175,95.814,64047546
93.059,2016,01,15,92.618,94.071,91.807,93.512,81347795
93.184,2016,01,19,94.745,94.977,91.943,93.059,55141551
92.712,2016,01,20,91.557,94.532,89.941,93.184,72332171
97.641,2016,01,21,93.445,94.235,91.404,92.712,48343798
95.736,2016,01,22,94.957,97.68,94.707,97.641,66786882
96.266,2016,01,25,97.739,97.748,95.517,95.736,51552663
89.941,2016,01,26,96.209,97.124,94.418,96.266,62947239
90.585,2016,01,27,92.463,93.029,89.863,89.941,136183663
93.715,2016,01,28,90.295,91,88.948,90.585,57221872
92.839,2016,01,29,91.258,93.715,90.835,93.715,64001873
90.961,2016,02,01,92.876,93.108,91.847,92.839,39944544
92.761,2016,02,02,91.867,92.463,90.769,90.961,36704829
93.506,2016,02,03,91.462,93.233,90.575,92.761,46169095
91.009,2016,02,04,92.79,94.214,92.142,93.506,46932646
91.968,2016,02,05,93.429,93.816,90.69,91.009,44587215
91.948,2016,02,08,90.148,92.636,90.06,91.968,54462376
91.252,2016,02,09,91.27,92.868,90.923,91.948,43358326
90.7,2016,02,10,92.849,93.264,91.087,91.252,42513754
90.98,2016,02,11,90.786,91.688,89.625,90.7,47475842
93.545,2016,02,12,91.174,91.474,90.031,90.98,40597943
94.979,2016,02,16,91.977,93.749,91.579,93.545,46978971
93.177,2016,02,17,93.575,95.065,93.07,94.979,43799633
92.965,2016,02,18,95.675,95.724,93.013,93.177,38283311
93.778,2016,02,19,92.926,93.66,92.732,92.965,33669312
91.659,2016,02,22,93.226,93.798,92.849,93.778,34204278
93.022,2016,02,23,93.314,93.41,91.523,91.659,30704980
93.66,2016,02,24,90.97,93.294,90.331,93.022,35993405
93.808,2016,02,25,92.975,93.66,92.202,93.66,25516566
93.594,2016,02,26,94.087,94.884,93.488,93.808,28393158
97.309,2016,02,29,93.758,95.085,93.555,93.594,31134115
97.522,2016,03,01,94.522,97.542,94.299,97.309,50578114
98.26,2016,03,02,97.289,97.661,96.449,97.522,33443244
99.73,2016,03,03,97.357,98.459,97.232,98.26,35928675
98.607,2016,03,04,99.093,100.42,98.132,99.73,45219857
97.797,2016,03,07,99.113,99.54,97.729,98.607,33651382
97.885,2016,03,08,97.552,98.508,97.183,97.797,31433660
97.935,2016,03,09,98.072,98.338,97.055,97.885,25017401
98.984,2016,03,10,98.171,98.964,96.94,97.935,34622277
99.233,2016,03,11,98.964,99.004,98.26,98.984,26173003
101.24,2016,03,14,98.646,99.62,98.518,99.233,25905632
102.57,2016,03,15,100.63,101.81,100.52,101.24,41393259
102.41,2016,03,16,101.27,102.9,101.25,102.57,39570655
102.53,2016,03,17,102.14,103.06,101.59,102.41,35559413
102.52,2016,03,18,102.93,103.09,101.82,102.53,45667572
103.3,2016,03,21,102.54,104.21,101.77,102.52,36677182
102.73,2016,03,22,101.88,103.86,101.84,103.3,33517703
102.28,2016,03,23,103.07,103.65,102.51,102.73,26553819
101.82,2016,03,24,102.1,102.84,101.53,102.28,26997489
104.24,2016,03,28,102.6,102.78,101.69,101.82,18989484
106.05,2016,03,29,101.53,104.34,101.53,104.24,30594055
105.5,2016,03,30,105.17,106.89,105.12,106.05,45807935
106.46,2016,03,31,106.21,106.38,105.39,105.5,24742478
107.56,2016,04,01,105.3,106.47,104.73,106.46,25945411
106.3,2016,04,04,106.89,108.59,106.74,107.56,35942137
107.41,2016,04,05,106.01,107.18,105.92,106.3,25609378
105.06,2016,04,06,106.7,107.43,105.71,107.41,25984596
105.18,2016,04,07,106.42,106.89,104.65,105.06,30475096
105.53,2016,04,08,105.42,106.26,104.7,105.18,23790775
106.91,2016,04,11,105.48,107.07,105.34,105.53,27359835
108.44,2016,04,12,105.84,106.97,105.18,106.91,27011785
108.5,2016,04,13,107.25,108.74,107.25,108.44,32986760
106.34,2016,04,14,108.04,108.79,107.77,108.5,25034296
104.04,2016,04,15,108.51,108.7,106.22,106.34,45477740
103.49,2016,04,18,105.4,105.46,103.52,104.04,60827213
103.71,2016,04,19,104.43,104.54,102.82,103.49,31809676
102.57,2016,04,20,103.22,104.62,102.66,103.71,27283535
102.29,2016,04,21,103.51,103.51,102.14,102.57,30241777
101.71,2016,04,22,101.64,103.07,101.28,102.29,33801240
101.01,2016,04,25,101.63,102.26,101.17,101.71,27531875
94.678,2016,04,26,100.58,101.93,100.58,101.01,40792313
91.792,2016,04,27,92.926,95.55,92.617,94.678,112434674
90.739,2016,04,28,94.484,94.746,91.232,91.792,81721131
90.641,2016,04,29,90.98,91.688,89.548,90.739,69258022
92.132,2016,05,02,90.957,91.068,89.441,90.641,48928736
91.174,2016,05,03,91.184,92.676,90.68,92.132,57833504
90.804,2016,05,04,92.152,92.829,90.816,91.174,39613522
90.296,2016,05,05,91.543,91.612,90.259,90.804,35564617
90.366,2016,05,06,90.931,91.008,89.449,90.296,43943729
90.979,2016,05,09,90.57,91.32,90.171,90.366,31804157
90.093,2016,05,10,90.891,91.125,89.704,90.979,33492603
87.979,2016,05,11,91.037,91.125,90.044,90.093,24986431
88.154,2016,05,12,90.296,90.356,87.133,87.979,76624902
91.427,2016,05,13,87.649,89.274,87.649,88.154,43567098
91.047,2016,05,16,89.976,91.924,89.255,91.427,61321587
92.09,2016,05,17,92.08,92.225,90.579,91.047,45087968
91.737,2016,05,18,91.701,92.722,91.437,92.09,42224835
92.732,2016,05,19,92.168,92.168,91.125,91.737,30385734
93.909,2016,05,20,92.168,92.937,92.05,92.732,30922310
95.342,2016,05,23,93.364,94.65,93.171,93.909,37195696
96.998,2016,05,24,94.68,95.528,94.309,95.342,30438731
97.787,2016,05,25,96.092,97.134,95.547,96.998,35401739
97.729,2016,05,26,97.075,98.102,96.063,97.787,56007085
97.251,2016,05,27,96.841,97.846,96.652,97.729,35434339
95.886,2016,05,31,96.998,97.778,96.239,97.251,40046258
95.167,2016,06,01,96.432,96.94,95.761,95.886,28795510
95.361,2016,06,02,95.049,95.283,94.105,95.167,39671824
96.054,2016,06,03,95.235,95.703,94.904,95.361,26032342
96.442,2016,06,06,95.429,99.223,95,96.054,23399089
96.354,2016,06,07,96.657,97.261,96.374,96.442,21261857
97.046,2016,06,08,96.432,96.959,96.101,96.354,19634691
96.258,2016,06,09,95.926,97.377,95.886,97.046,26357497
94.796,2016,06,10,95.955,96.75,95.906,96.258,26692624
94.914,2016,06,13,96.11,96.531,94.563,94.796,36532227
94.602,2016,06,14,94.777,95.901,94.222,94.914,31680335
95,2016,06,15,95.265,95.838,94.495,94.602,26709300
92.839,2016,06,16,93.929,95.195,93.56,95,31329507
92.616,2016,06,17,94.095,94.125,92.81,92.839,56080025
93.404,2016,06,20,93.492,94.046,92.546,92.616,34353316
93.063,2016,06,21,92.459,93.832,92.204,93.404,32787026
93.589,2016,06,22,93.735,94.359,92.859,93.063,26879714
90.96,2016,06,23,93.433,93.774,92.761,93.589,31379225
89.635,2016,06,24,90.482,92.183,90.229,90.96,64987579
91.145,2016,06,27,90.57,90.619,89.109,89.635,45491756
91.934,2016,06,28,90.472,91.213,89.732,91.145,39565203
93.102,2016,06,29,91.515,92.08,91.184,91.934,32943084
93.384,2016,06,30,91.973,93.267,91.836,93.102,34702639
92.556,2016,07,01,92.995,93.944,92.839,93.384,25603482
93.034,2016,07,05,92.898,92.907,91.99,92.556,27859251
93.433,2016,07,06,92.128,93.161,91.906,93.034,30109590
94.154,2016,07,07,93.199,93.979,93.122,93.433,24360033
94.445,2016,07,08,93.969,94.359,93.54,94.154,27265101
94.874,2016,07,11,94.222,95.099,94.213,94.445,23269626
94.339,2016,07,12,94.63,95.148,94.583,94.874,22288127
96.199,2016,07,13,94.864,95.118,94.309,94.339,22399014
96.199,2016,07,14,94.845,96.403,94.777,96.199,36057603
97.222,2016,07,15,96.334,96.706,95.926,96.199,30331958
97.261,2016,07,18,96.12,97.512,96.025,97.222,36732486
97.347,2016,07,19,96.959,97.387,96.745,97.261,22690490
96.831,2016,07,20,97.387,97.836,97.129,97.347,25320799
96.082,2016,07,21,97.222,98.369,96.541,96.831,30952856
94.796,2016,07,22,96.666,96.706,95.742,96.082,26506075
94.144,2016,07,25,95.683,96.258,94.388,94.796,39095508
100.26,2016,07,26,94.289,95.41,93.899,94.144,41543558
101.61,2016,07,27,101.53,101.62,100.07,100.26,92280275
101.49,2016,07,28,100.15,101.72,100.14,101.61,38147287
103.28,2016,07,29,101.47,101.82,100.97,101.49,25483464
101.75,2016,08,01,101.68,103.38,101.68,103.28,37755686
103.02,2016,08,02,103.28,103.3,101.29,101.75,32274886
103.67,2016,08,03,102.08,103.07,102.04,103.02,28107157
105.23,2016,08,04,103.38,103.79,103.08,103.67,25774059
106.11,2016,08,05,104.06,105.4,103.97,105.23,34200101
106.54,2016,08,08,105.28,106.11,104.92,106.11,26154976
105.75,2016,08,09,105.98,106.67,105.76,106.54,26028603
105.68,2016,08,10,106.44,106.63,105.51,105.75,22767897
105.93,2016,08,11,106.26,106.66,105.6,105.68,23833284
107.19,2016,08,12,105.53,106.18,105.53,105.93,18276547
107.1,2016,08,15,105.89,107.25,105.83,107.19,25003629
106.93,2016,08,16,107.34,107.93,106.94,107.1,33480899
106.81,2016,08,17,106.83,107.09,106.08,106.93,23217740
107.08,2016,08,18,106.96,107.31,106.75,106.81,19296763
106.25,2016,08,19,106.5,107.4,106.1,107.08,25057769
106.58,2016,08,22,106.59,106.77,105.6,106.25,25105654
105.78,2016,08,23,106.33,107.04,106.27,106.58,19390253
105.32,2016,08,24,106.3,106.48,105.43,105.78,23001540
104.7,2016,08,25,105.15,105.63,104.46,105.32,23392897
104.59,2016,08,26,105.17,105.7,104.1,104.7,27370509
103.78,2016,08,29,104.4,105.2,104.08,104.59,23921658
103.89,2016,08,30,103.6,104.29,103.3,103.78,22815497
104.5,2016,08,31,103.46,104.35,103.44,103.89,27265644
105.48,2016,09,01,103.93,104.57,103.42,104.5,25052908
105.45,2016,09,02,105.45,105.75,104.59,105.48,26313135
106.1,2016,09,06,105.65,106.04,105.27,105.45,23740653
103.32,2016,09,07,105.58,106.49,104.83,106.1,39707231
100.98,2016,09,08,105.01,105.03,103.04,103.32,50719791
103.24,2016,09,09,102.46,103.52,100.98,100.98,44964056
105.7,2016,09,12,100.51,103.52,100.39,103.24,41785747
109.44,2016,09,13,105.27,106.52,105,105.7,62547232
113.15,2016,09,14,106.46,110.66,106.34,109.44,108613122
112.53,2016,09,15,111.49,113.31,111.12,113.15,90447884
111.21,2016,09,16,112.72,113.71,111.67,112.53,71964632
111.2,2016,09,19,112.79,113.76,110.88,111.21,47369748
111.18,2016,09,20,110.68,111.75,110.17,111.2,34656540
112.23,2016,09,21,111.48,111.62,110.1,111.18,33923980
110.36,2016,09,22,111.97,112.55,111.63,112.23,30131295
110.52,2016,09,23,112.04,112.4,109.23,110.36,52802745
110.72,2016,09,26,109.32,111.02,109.23,110.52,29240653
111.58,2016,09,27,110.63,110.81,110,110.72,24405226
109.85,2016,09,28,111.32,112.25,111.06,111.58,29459822
110.68,2016,09,29,110.79,111.43,109.47,109.85,35383410
110.18,2016,09,30,110.12,111,109.47,110.68,34063033
110.63,2016,10,03,110.36,110.68,109.94,110.18,21290000
110.68,2016,10,04,110.69,111.93,110.28,110.63,29927280
111.52,2016,10,05,111.03,111.29,110.34,110.68,20421419
111.69,2016,10,06,111.33,111.96,110.76,111.52,28654697
113.63,2016,10,07,111.93,112.17,111.14,111.69,24470377
113.88,2016,10,10,112.63,114.31,112.33,113.63,36107269
114.9,2016,10,11,115.25,116.21,113.78,113.88,63602119
114.54,2016,10,12,114.91,115.51,114.31,114.9,37745045
115.18,2016,10,13,114.35,115,113.3,114.54,34806734
115.11,2016,10,14,115.43,115.7,114.69,115.18,35191224
115.03,2016,10,17,114.89,115.39,114.34,115.11,22473663
114.68,2016,10,18,115.71,115.74,115.01,115.03,22508257
114.62,2016,10,19,114.81,115.31,111.43,114.68,19945147
114.17,2016,10,20,114.42,114.94,113.91,114.62,24118935
115.2,2016,10,21,114.37,114.47,113.86,114.17,22320703
115.78,2016,10,24,114.66,115.29,114.56,115.2,23201534
113.17,2016,10,25,115.48,115.89,114.87,115.78,39372794
112.1,2016,10,26,111.93,113.28,110.94,113.17,65731885
111.35,2016,10,27,112.97,113.44,111.73,112.1,28622558
111.17,2016,10,28,111.5,112.81,111.08,111.35,35517569
109.17,2016,10,31,111.28,111.85,110.83,111.17,26982072
109.27,2016,11,01,111.09,111.4,108.23,109.17,44759202
108.09,2016,11,02,109.08,110.01,108.91,109.27,28935110
107.11,2016,11,03,109.23,109.7,107.82,108.09,27365705
108.66,2016,11,04,106.82,108.5,106.4,107.11,31332886
109.31,2016,11,07,108.33,108.76,107.73,108.66,32097231
109.13,2016,11,08,108.56,109.95,107.96,109.31,23340607
106.08,2016,11,09,108.14,109.56,106.34,109.13,56639402
106.72,2016,11,10,109.34,109.34,104.16,106.08,57233876
104.04,2016,11,11,105.42,107.14,104.86,106.72,34260819
105.41,2016,11,14,106.01,106.1,102.43,104.04,51998455
108.25,2016,11,15,104.88,105.98,104.48,105.41,32783355
108.21,2016,11,16,105.01,108.48,104.91,108.25,59075293
108.31,2016,11,17,108.07,108.6,107.1,108.21,26926203
109.96,2016,11,18,107.98,108.79,107.92,108.31,26701564
110.03,2016,11,21,108.37,110.22,108.27,109.96,27750355
109.47,2016,11,22,110.18,110.63,109.64,110.03,22763071
110.02,2016,11,23,109.6,109.75,108.58,109.47,25113722
109.81,2016,11,25,109.38,110.1,109.2,110.02,11243972
109.7,2016,11,28,109.67,110.68,109.63,109.81,25507986
108.77,2016,11,29,109.03,110.26,108.32,109.7,28114816
107.76,2016,11,30,109.84,110.42,108.52,108.77,33487474
108.16,2016,12,01,108.62,109.19,107.3,107.76,35443246
107.38,2016,12,02,107.44,108.34,107.12,108.16,24243808
108.21,2016,12,05,108.26,108.29,106.54,107.38,32817489
109.28,2016,12,06,107.77,108.61,107.46,108.21,25593403
110.35,2016,12,07,107.53,109.43,107.43,109.28,29781884
112.15,2016,12,08,109.11,110.64,108.85,110.35,26299711
111.51,2016,12,09,110.53,112.88,110.53,112.15,33899172
113.36,2016,12,12,111.5,113.17,110.7,111.51,26334256
113.36,2016,12,13,112.04,114.09,111.95,113.36,42609408
113.99,2016,12,14,113.21,114.36,113.15,113.36,32880126
114.14,2016,12,15,113.55,114.89,113.4,113.99,44092267
114.8,2016,12,16,114.63,114.66,113.82,114.14,39326480
115.11,2016,12,19,113.97,115.51,113.92,114.8,26726101
115.21,2016,12,20,114.9,115.63,114.84,115.11,19184853
114.45,2016,12,21,114.96,115.53,114.94,115.21,21988995
114.68,2016,12,22,114.51,114.67,113.81,114.45,25566176
115.41,2016,12,23,113.76,114.68,113.76,114.68,13998412
114.92,2016,12,27,114.68,115.93,114.65,115.41,17786684
114.89,2016,12,28,115.65,116.15,114.36,114.92,19619378
113.99,2016,12,29,114.61,115.26,114.56,114.89,14988280
114.31,2016,12,30,114.81,115.35,113.6,113.99,31078121
114.19,2017,01,03,113.97,114.49,112.93,114.31,28186251
114.77,2017,01,04,114.02,114.67,113.92,114.19,20850505
116.04,2017,01,05,114.09,115.02,113.98,114.77,22044719
117.11,2017,01,06,114.94,116.29,114.63,116.04,31419514
117.23,2017,01,09,116.08,117.54,116.07,117.11,32145605
117.86,2017,01,10,116.89,117.49,116.43,117.23,21526096
117.37,2017,01,11,116.86,118.03,116.72,117.86,26871766
117.16,2017,01,12,117.01,117.41,116.34,117.37,27099166
118.1,2017,01,13,117.23,117.73,116.93,117.16,25804433
118.09,2017,01,17,116.47,118.33,116.35,118.1,32437894
117.89,2017,01,18,118.1,118.59,117.82,118.09,22940226
118.1,2017,01,19,117.51,118.19,117.48,117.89,24226408
118.19,2017,01,20,118.54,118.54,117.85,118.1,28871584
118.07,2017,01,23,118.1,118.9,117.88,118.19,19773986
119.95,2017,01,24,117.66,118.2,117.61,118.07,22955721
120.01,2017,01,25,118.51,120.17,118.37,119.95,32181237
120.02,2017,01,26,119.74,120.51,119.68,120.01,25763704
119.7,2017,01,27,120.21,120.42,119.68,120.02,20442567
119.43,2017,01,30,119.02,119.7,118.75,119.7,30221237
126.7,2017,01,31,119.23,119.47,118.71,119.43,40551991
126.5,2017,02,01,125.02,128.43,125,126.7,112035964
127.03,2017,02,02,125.95,127.34,125.76,126.5,32642923
128.23,2017,02,03,126.28,127.14,126.14,127.03,24901403
129.44,2017,02,06,127.08,128.44,126.87,128.23,26535136
129.95,2017,02,07,128.48,130,128.39,129.44,36819227
130.89,2017,02,08,129.27,130.13,129.14,129.95,21807865
130.6,2017,02,09,130.13,130.91,129.6,130.89,24315896
131.75,2017,02,10,130.93,131.4,130.53,130.6,19547142
133.45,2017,02,13,131.54,132.27,131.21,131.75,22372021
133.94,2017,02,14,131.93,133.52,131.71,133.45,31422950
133.78,2017,02,15,133.95,134.7,133.07,133.94,34025535
134.15,2017,02,16,134.1,134.33,133.28,133.78,21789666
135.12,2017,02,17,133.53,134.26,133.53,134.15,21373610
135.53,2017,02,21,134.66,135.17,134.41,135.12,22189166
134.92,2017,02,22,134.86,135.54,134.54,135.53,17802516
135.08,2017,02,23,135.79,135.88,134.73,134.92,18825464
135.35,2017,02,24,134.34,135.08,133.71,135.08,21476672
135.41,2017,02,27,135.56,135.84,134.71,135.35,19361217
138.18,2017,02,28,135.5,135.84,135.12,135.41,21396929
137.36,2017,03,01,136.29,138.52,136,138.18,35409768
138.17,2017,03,02,138.37,138.65,137.16,137.36,25867137
137.73,2017,03,03,137.18,138.22,136.99,138.17,20213907
137.91,2017,03,06,137.75,138.16,137,137.73,19165899
137.4,2017,03,07,137.46,138.35,137.19,137.91,16882562
137.08,2017,03,08,137.35,138.19,137.22,137.4,18180205
137.54,2017,03,09,137.14,137.19,135.47,137.08,20855801
137.6,2017,03,10,137.65,137.74,137.04,137.54,18704430
137.39,2017,03,13,137.56,137.82,137.22,137.6,17625458
138.83,2017,03,14,137.7,138.04,137.24,137.39,15488099
139.06,2017,03,15,137.8,139.12,137.42,138.83,25992231
138.36,2017,03,16,139.09,139.39,138.63,139.06,19456910
139.83,2017,03,17,139.37,139.37,138.27,138.36,38384215
138.23,2017,03,20,138.77,139.87,138.6,139.83,21793966
139.79,2017,03,21,140.48,141.14,138.12,138.23,39992202
139.29,2017,03,22,138.23,139.97,138.15,139.79,26162591
139.01,2017,03,23,139.63,139.95,138.98,139.29,20584245
139.25,2017,03,24,139.87,140.11,138.72,139.01,21671446
142.14,2017,03,27,137.78,139.59,137.02,139.25,22479436
142.46,2017,03,28,139.28,142.38,138.99,142.14,33139331
142.27,2017,03,29,142.02,142.83,141.53,142.46,28380855
142,2017,03,30,142.53,142.84,141.84,142.27,18920203
142.04,2017,03,31,142.06,142.61,141.35,142,19012588
143.1,2017,04,03,142.05,142.46,141.39,142.04,20219441
142.36,2017,04,04,141.59,143.22,141.51,143.1,19657127
142,2017,04,05,142.56,143.77,142.15,142.36,27332311
141.68,2017,04,06,142.63,142.86,141.79,142,20534685
141.51,2017,04,07,142.07,142.52,141.61,141.68,16867174
140,2017,04,10,141.94,142.22,141.24,141.51,16881122
140.17,2017,04,11,141.28,141.69,138.43,140,30734653
139.42,2017,04,12,139.97,140.51,139.38,140.17,20112357
140.2,2017,04,13,140.28,140.73,139.42,139.42,17342580
139.57,2017,04,17,139.85,140.25,139.24,140.2,15807795
139.05,2017,04,18,139.78,140.41,139.48,139.57,14228494
140.79,2017,04,19,140.25,140.37,138.82,139.05,16712357
140.63,2017,04,20,139.59,141.26,139.53,140.79,22650719
141.98,2017,04,21,140.79,141.02,140.22,140.63,16824648
142.87,2017,04,24,141.84,142.29,141.52,141.98,17318652
142.02,2017,04,25,142.25,143.23,142.21,142.87,18890350
142.13,2017,04,26,142.81,142.94,141.72,142.02,20251016
141.99,2017,04,27,142.26,142.5,141.65,142.13,14373797
144.89,2017,04,28,142.43,142.64,141.61,141.99,21104313
145.81,2017,05,01,143.41,145.5,143.28,144.89,33919167
145.37,2017,05,02,145.84,146.37,145.15,145.81,44952316
144.84,2017,05,03,143.9,145.79,142.61,145.37,46142971
147.24,2017,05,04,144.83,145.45,144.12,144.84,23619320
151.24,2017,05,05,145.07,147.26,145.07,147.24,27647313
152.21,2017,05,08,147.31,151.92,147.31,151.24,49253481
151.49,2017,05,09,152.09,153.09,151.67,152.21,39488435
152.8,2017,05,10,151.85,152.16,150.35,151.49,26082077
154.93,2017,05,11,151.31,152.92,151.17,152.8,27444703
154.53,2017,05,12,153.54,155.25,153.51,154.93,32675245
154.31,2017,05,15,154.84,155.48,153.89,154.53,26110341
149.12,2017,05,16,154.77,154.89,153.56,154.31,20146922
151.4,2017,05,17,152.45,153.42,148.59,149.12,51061768
151.91,2017,05,18,150.14,152.19,150,151.4,33821183
152.84,2017,05,19,152.23,152.83,151.49,151.91,27091159
152.65,2017,05,22,152.85,153.43,151.76,152.84,23107230
152.19,2017,05,23,153.74,153.74,152.16,152.65,20058989
152.72,2017,05,24,152.69,153.02,151.53,152.19,19351686
152.46,2017,05,25,152.58,153.2,151.88,152.72,19363914
152.52,2017,05,26,152.85,153.09,152.16,152.46,22056974
151.61,2017,05,30,152.27,153.28,152.18,152.52,20270624
152.03,2017,05,31,152.82,153.02,151.24,151.61,24640098
154.29,2017,06,01,152.02,152.18,151.08,152.03,16507879
